-0.525731112119133606 0.0 0.850650808352039932
0.525731112119133606 0.0 0.850650808352039932
-0.525731112119133606 0.0 -0.850650808352039932
0.525731112119133606 0.0 -0.850650808352039932
0.0 0.850650808352039932 0.525731112119133606
0.0 0.850650808352039932 -0.525731112119133606
0.0 -0.850650808352039932 0.525731112119133606
0.0 -0.850650808352039932 -0.525731112119133606
0.850650808352039932 0.525731112119133606 0.0
-0.850650808352039932 0.525731112119133606 0.0
0.850650808352039932 -0.525731112119133606 0.0
-0.850650808352039932 -0.525731112119133606 0.0
0.0 0.0 0.0
